2022-Jun-04 02:27:05 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1a497286, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@48dff674, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@120350eb, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2ccc9681, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7d401cdc, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4a9b3956, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4217bce6, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@aa752bb, org.springframework.test.context.event.EventPublishingTestExecutionListener@77fc19cf, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@643ecfef, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@1b31af02, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@2bb31455, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@3c16528d, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2e45a357, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@389a5022]
2022-Jun-04 02:27:06 AM [main] INFO  com.verification.msconfiguration.CentralizedConfigurationVerification - No active profile set, falling back to 1 default profile: "default"
2022-Jun-04 02:27:06 AM [main] INFO  com.verification.msconfiguration.CentralizedConfigurationVerification - Started CentralizedConfigurationVerification in 1.678 seconds (JVM running for 15.31)
2022-Jun-04 02:27:07 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.verification.msconfiguration.PaymentAPIRessilenceVerification], using SpringBootContextLoader
2022-Jun-04 02:27:07 AM [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.verification.msconfiguration.PaymentAPIRessilenceVerification]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-Jun-04 02:27:07 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-Jun-04 02:27:07 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@485deee1, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@25cde5bb, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@38a96593, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5df64b2a, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7afb9c93, org.springframework.test.context.support.DirtiesContextTestExecutionListener@30d15e4a, org.springframework.test.context.transaction.TransactionalTestExecutionListener@43a7203e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2c678c7b, org.springframework.test.context.event.EventPublishingTestExecutionListener@a5e8260, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@30c7be6f, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4a9bce99, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5a0f87e5, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@243c4346, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2905b568, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@3dfe59d7]
2022-Jun-04 02:27:09 AM [main] INFO  com.verification.msconfiguration.PaymentAPIRessilenceVerification - No active profile set, falling back to 1 default profile: "default"
2022-Jun-04 02:27:09 AM [main] INFO  com.verification.msconfiguration.PaymentAPIRessilenceVerification - Started PaymentAPIRessilenceVerification in 1.672 seconds (JVM running for 17.901)
2022-Jun-04 02:27:09 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.verification.msconfiguration.PaymentAPIVerification], using SpringBootContextLoader
2022-Jun-04 02:27:09 AM [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.verification.msconfiguration.PaymentAPIVerification]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-Jun-04 02:27:09 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-Jun-04 02:27:09 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@29f3185c, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@74bbc273, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@370a8b6e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@118fbaf0, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@208f7165, org.springframework.test.context.support.DirtiesContextTestExecutionListener@a0d875d, org.springframework.test.context.transaction.TransactionalTestExecutionListener@693f2c89, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@50b4364, org.springframework.test.context.event.EventPublishingTestExecutionListener@5e541ef9, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@38054d01, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@28ce75ec, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@778113f2, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@9dc782d, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1ba35152, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@401926df]
2022-Jun-04 02:27:11 AM [main] INFO  com.verification.msconfiguration.PaymentAPIVerification - No active profile set, falling back to 1 default profile: "default"
2022-Jun-04 02:27:11 AM [main] INFO  com.verification.msconfiguration.PaymentAPIVerification - Started PaymentAPIVerification in 1.474 seconds (JVM running for 19.601)
2022-Jun-04 02:27:11 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.verification.msconfiguration.PaymentConfigVerification], using SpringBootContextLoader
2022-Jun-04 02:27:11 AM [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.verification.msconfiguration.PaymentConfigVerification]: no resource found for suffixes {-context.xml, Context.groovy}.
2022-Jun-04 02:27:11 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2022-Jun-04 02:27:11 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6f240187, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@46a388cc, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@3e39f08c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@16e07bae, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@598778cc, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3386ed8, org.springframework.test.context.transaction.TransactionalTestExecutionListener@727453a3, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@67dc6b48, org.springframework.test.context.event.EventPublishingTestExecutionListener@57f2e67, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4571cebe, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@154864f8, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@11cadb32, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@6d3ad37a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@26f5e45d, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@704c3bdf]
2022-Jun-04 02:27:12 AM [main] INFO  com.verification.msconfiguration.PaymentConfigVerification - No active profile set, falling back to 1 default profile: "default"
2022-Jun-04 02:27:12 AM [main] INFO  com.verification.msconfiguration.PaymentConfigVerification - Started PaymentConfigVerification in 1.757 seconds (JVM running for 21.431)
2022-Jun-04 02:27:12 AM [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.verification.msconfiguration.ServiceRegistryVerification], using SpringBootContextLoader
